"","dateheure","temperature","date","heure","annee","mois","jour"
"2523",2019-09-23 12:00:00,20.1,2019-09-23,12,2019,9,23
"2524",2019-09-23 15:00:00,22.2,2019-09-23,15,2019,9,23
"2525",2019-09-23 18:00:00,20.1,2019-09-23,18,2019,9,23
"2526",2019-09-23 21:00:00,17.8,2019-09-23,21,2019,9,23
"2529",2019-09-24 00:00:00,17,2019-09-24,0,2019,9,24
"2530",2019-09-24 03:00:00,16.5,2019-09-24,3,2019,9,24
"2531",2019-09-24 06:00:00,16.4,2019-09-24,6,2019,9,24
"2532",2019-09-24 09:00:00,19,2019-09-24,9,2019,9,24
"2533",2019-09-24 12:00:00,21.6,2019-09-24,12,2019,9,24
"2534",2019-09-24 15:00:00,21.1,2019-09-24,15,2019,9,24
"2535",2019-09-24 18:00:00,19.5,2019-09-24,18,2019,9,24
"2536",2019-09-24 21:00:00,17.6,2019-09-24,21,2019,9,24
"2538",2019-09-25 00:00:00,16.8,2019-09-25,0,2019,9,25
"2539",2019-09-25 03:00:00,16.1,2019-09-25,3,2019,9,25
"2540",2019-09-25 06:00:00,15.9,2019-09-25,6,2019,9,25
"2541",2019-09-25 09:00:00,19.2,2019-09-25,9,2019,9,25
"2542",2019-09-25 12:00:00,20.2,2019-09-25,12,2019,9,25
"2543",2019-09-25 15:00:00,18.1,2019-09-25,15,2019,9,25
"2544",2019-09-25 18:00:00,17,2019-09-25,18,2019,9,25
"2545",2019-09-25 21:00:00,16,2019-09-25,21,2019,9,25
"2548",2019-09-26 00:00:00,16.7,2019-09-26,0,2019,9,26
"2549",2019-09-26 03:00:00,16.5,2019-09-26,3,2019,9,26
"2550",2019-09-26 06:00:00,16.7,2019-09-26,6,2019,9,26
"2551",2019-09-26 09:00:00,20,2019-09-26,9,2019,9,26
"2552",2019-09-26 12:00:00,22.2,2019-09-26,12,2019,9,26
"2553",2019-09-26 15:00:00,22.7,2019-09-26,15,2019,9,26
"2554",2019-09-26 18:00:00,18.9,2019-09-26,18,2019,9,26
"2555",2019-09-26 21:00:00,15.7,2019-09-26,21,2019,9,26
"2557",2019-09-27 00:00:00,14.7,2019-09-27,0,2019,9,27
"2558",2019-09-27 03:00:00,16,2019-09-27,3,2019,9,27
"2559",2019-09-27 06:00:00,16.2,2019-09-27,6,2019,9,27
"2560",2019-09-27 09:00:00,20.4,2019-09-27,9,2019,9,27
"2561",2019-09-27 12:00:00,18.6,2019-09-27,12,2019,9,27
"2562",2019-09-27 15:00:00,21.1,2019-09-27,15,2019,9,27
"2563",2019-09-27 18:00:00,18.8,2019-09-27,18,2019,9,27
"2564",2019-09-27 21:00:00,17.2,2019-09-27,21,2019,9,27
"2567",2019-09-28 00:00:00,16.2,2019-09-28,0,2019,9,28
"2568",2019-09-28 03:00:00,14.7,2019-09-28,3,2019,9,28
"2569",2019-09-28 06:00:00,14.9,2019-09-28,6,2019,9,28
"2570",2019-09-28 09:00:00,18.6,2019-09-28,9,2019,9,28
"2571",2019-09-28 12:00:00,22.4,2019-09-28,12,2019,9,28
"2572",2019-09-28 15:00:00,22.9,2019-09-28,15,2019,9,28
"2573",2019-09-28 18:00:00,19.7,2019-09-28,18,2019,9,28
"2574",2019-09-28 21:00:00,14.6,2019-09-28,21,2019,9,28
"2576",2019-09-29 00:00:00,12.7,2019-09-29,0,2019,9,29
"2577",2019-09-29 03:00:00,12.5,2019-09-29,3,2019,9,29
"2578",2019-09-29 06:00:00,11.9,2019-09-29,6,2019,9,29
"2579",2019-09-29 09:00:00,21.9,2019-09-29,9,2019,9,29
"2580",2019-09-29 12:00:00,25.2,2019-09-29,12,2019,9,29
"2581",2019-09-29 15:00:00,22.7,2019-09-29,15,2019,9,29
"2582",2019-09-29 18:00:00,19.5,2019-09-29,18,2019,9,29
"2583",2019-09-29 21:00:00,18,2019-09-29,21,2019,9,29
"2586",2019-09-30 00:00:00,17.7,2019-09-30,0,2019,9,30
"2587",2019-09-30 03:00:00,17.3,2019-09-30,3,2019,9,30
"2588",2019-09-30 06:00:00,17.2,2019-09-30,6,2019,9,30
"2589",2019-09-30 09:00:00,20.2,2019-09-30,9,2019,9,30
"2590",2019-09-30 12:00:00,23.5,2019-09-30,12,2019,9,30
"2591",2019-09-30 15:00:00,24.5,2019-09-30,15,2019,9,30
"2592",2019-09-30 18:00:00,21.6,2019-09-30,18,2019,9,30
"2593",2019-09-30 21:00:00,17.1,2019-09-30,21,2019,9,30
"2595",2019-10-01 00:00:00,15.1,2019-10-01,0,2019,10,1
"2596",2019-10-01 03:00:00,14.2,2019-10-01,3,2019,10,1
"2597",2019-10-01 06:00:00,15.7,2019-10-01,6,2019,10,1
"2598",2019-10-01 09:00:00,18.6,2019-10-01,9,2019,10,1
"2599",2019-10-01 12:00:00,21,2019-10-01,12,2019,10,1
"2600",2019-10-01 15:00:00,21.3,2019-10-01,15,2019,10,1
"2601",2019-10-01 18:00:00,18.4,2019-10-01,18,2019,10,1
"2602",2019-10-01 21:00:00,17.2,2019-10-01,21,2019,10,1
"2605",2019-10-02 00:00:00,15.8,2019-10-02,0,2019,10,2
"2606",2019-10-02 03:00:00,15.4,2019-10-02,3,2019,10,2
"2607",2019-10-02 06:00:00,14.9,2019-10-02,6,2019,10,2
"2608",2019-10-02 09:00:00,16,2019-10-02,9,2019,10,2
"2609",2019-10-02 12:00:00,19.2,2019-10-02,12,2019,10,2
"2610",2019-10-02 15:00:00,19.6,2019-10-02,15,2019,10,2
"2611",2019-10-02 18:00:00,17.1,2019-10-02,18,2019,10,2
"2612",2019-10-02 21:00:00,14.3,2019-10-02,21,2019,10,2
"2614",2019-10-03 00:00:00,12.2,2019-10-03,0,2019,10,3
"2615",2019-10-03 03:00:00,10.7,2019-10-03,3,2019,10,3
"2616",2019-10-03 06:00:00,9.9,2019-10-03,6,2019,10,3
"2617",2019-10-03 09:00:00,15.2,2019-10-03,9,2019,10,3
"2618",2019-10-03 12:00:00,19.3,2019-10-03,12,2019,10,3
"2619",2019-10-03 15:00:00,20.1,2019-10-03,15,2019,10,3
"2620",2019-10-03 18:00:00,16.9,2019-10-03,18,2019,10,3
"2621",2019-10-03 21:00:00,14.3,2019-10-03,21,2019,10,3
"2624",2019-10-04 00:00:00,14.5,2019-10-04,0,2019,10,4
"2625",2019-10-04 03:00:00,15.6,2019-10-04,3,2019,10,4
"2626",2019-10-04 06:00:00,16.5,2019-10-04,6,2019,10,4
"2627",2019-10-04 09:00:00,17.8,2019-10-04,9,2019,10,4
"2628",2019-10-04 12:00:00,20.2,2019-10-04,12,2019,10,4
"2629",2019-10-04 15:00:00,20.1,2019-10-04,15,2019,10,4
"2630",2019-10-04 18:00:00,16.6,2019-10-04,18,2019,10,4
"2631",2019-10-04 21:00:00,14.4,2019-10-04,21,2019,10,4
"2633",2019-10-05 00:00:00,13.4,2019-10-05,0,2019,10,5
"2634",2019-10-05 03:00:00,12.9,2019-10-05,3,2019,10,5
"2635",2019-10-05 06:00:00,13.7,2019-10-05,6,2019,10,5
"2636",2019-10-05 09:00:00,16.9,2019-10-05,9,2019,10,5
"2637",2019-10-05 12:00:00,19.7,2019-10-05,12,2019,10,5
"2638",2019-10-05 15:00:00,19.4,2019-10-05,15,2019,10,5
"2639",2019-10-05 18:00:00,18.2,2019-10-05,18,2019,10,5
"2640",2019-10-05 21:00:00,16.5,2019-10-05,21,2019,10,5
"2643",2019-10-06 00:00:00,15.4,2019-10-06,0,2019,10,6
"2644",2019-10-06 03:00:00,14.2,2019-10-06,3,2019,10,6
"2645",2019-10-06 06:00:00,14.8,2019-10-06,6,2019,10,6
"2646",2019-10-06 09:00:00,16.5,2019-10-06,9,2019,10,6
"2647",2019-10-06 12:00:00,17.9,2019-10-06,12,2019,10,6
"2648",2019-10-06 15:00:00,18.3,2019-10-06,15,2019,10,6
"2649",2019-10-06 18:00:00,15.7,2019-10-06,18,2019,10,6
"2650",2019-10-06 21:00:00,13.7,2019-10-06,21,2019,10,6
"2652",2019-10-07 00:00:00,11.8,2019-10-07,0,2019,10,7
"2653",2019-10-07 03:00:00,10.8,2019-10-07,3,2019,10,7
"2654",2019-10-07 06:00:00,10.9,2019-10-07,6,2019,10,7
"2655",2019-10-07 09:00:00,15.6,2019-10-07,9,2019,10,7
"2656",2019-10-07 12:00:00,18.9,2019-10-07,12,2019,10,7
"2657",2019-10-07 15:00:00,19.6,2019-10-07,15,2019,10,7
"2658",2019-10-07 18:00:00,17.1,2019-10-07,18,2019,10,7
"2659",2019-10-07 21:00:00,15.3,2019-10-07,21,2019,10,7
"2662",2019-10-08 00:00:00,15,2019-10-08,0,2019,10,8
"2663",2019-10-08 03:00:00,13.4,2019-10-08,3,2019,10,8
"2664",2019-10-08 06:00:00,12.3,2019-10-08,6,2019,10,8
"2665",2019-10-08 09:00:00,18.7,2019-10-08,9,2019,10,8
"2666",2019-10-08 12:00:00,22.6,2019-10-08,12,2019,10,8
"2667",2019-10-08 15:00:00,23.2,2019-10-08,15,2019,10,8
"2668",2019-10-08 18:00:00,16.2,2019-10-08,18,2019,10,8
"2669",2019-10-08 21:00:00,15.7,2019-10-08,21,2019,10,8
"2671",2019-10-09 00:00:00,15.5,2019-10-09,0,2019,10,9
"2672",2019-10-09 03:00:00,14.9,2019-10-09,3,2019,10,9
"2673",2019-10-09 06:00:00,13.9,2019-10-09,6,2019,10,9
"2674",2019-10-09 09:00:00,16.4,2019-10-09,9,2019,10,9
"2675",2019-10-09 12:00:00,19.1,2019-10-09,12,2019,10,9
"2676",2019-10-09 15:00:00,17.3,2019-10-09,15,2019,10,9
"2677",2019-10-09 18:00:00,16.2,2019-10-09,18,2019,10,9
"2678",2019-10-09 21:00:00,13.6,2019-10-09,21,2019,10,9
"2681",2019-10-10 00:00:00,12.4,2019-10-10,0,2019,10,10
"2682",2019-10-10 03:00:00,13.3,2019-10-10,3,2019,10,10
"2683",2019-10-10 06:00:00,11.6,2019-10-10,6,2019,10,10
"2684",2019-10-10 09:00:00,17,2019-10-10,9,2019,10,10
"2685",2019-10-10 12:00:00,20.7,2019-10-10,12,2019,10,10
"2686",2019-10-10 15:00:00,21.1,2019-10-10,15,2019,10,10
"2687",2019-10-10 18:00:00,17.4,2019-10-10,18,2019,10,10
"2688",2019-10-10 21:00:00,12.5,2019-10-10,21,2019,10,10
"2690",2019-10-11 00:00:00,11,2019-10-11,0,2019,10,11
"2691",2019-10-11 03:00:00,11.4,2019-10-11,3,2019,10,11
"2692",2019-10-11 06:00:00,10.7,2019-10-11,6,2019,10,11
"2693",2019-10-11 09:00:00,16.3,2019-10-11,9,2019,10,11
"2694",2019-10-11 12:00:00,24.4,2019-10-11,12,2019,10,11
"2695",2019-10-11 15:00:00,26.4,2019-10-11,15,2019,10,11
"2696",2019-10-11 18:00:00,20.4,2019-10-11,18,2019,10,11
"2697",2019-10-11 21:00:00,14.7,2019-10-11,21,2019,10,11
"2700",2019-10-12 00:00:00,17.3,2019-10-12,0,2019,10,12
"2701",2019-10-12 03:00:00,16.9,2019-10-12,3,2019,10,12
"2702",2019-10-12 06:00:00,16.4,2019-10-12,6,2019,10,12
"2703",2019-10-12 09:00:00,20.7,2019-10-12,9,2019,10,12
"2704",2019-10-12 12:00:00,26.7,2019-10-12,12,2019,10,12
"2705",2019-10-12 15:00:00,28.2,2019-10-12,15,2019,10,12
"2706",2019-10-12 18:00:00,23.6,2019-10-12,18,2019,10,12
"2707",2019-10-12 21:00:00,23,2019-10-12,21,2019,10,12
"2709",2019-10-13 00:00:00,20.3,2019-10-13,0,2019,10,13
"2710",2019-10-13 03:00:00,18.8,2019-10-13,3,2019,10,13
"2711",2019-10-13 06:00:00,18.3,2019-10-13,6,2019,10,13
"2712",2019-10-13 09:00:00,22.7,2019-10-13,9,2019,10,13
"2713",2019-10-13 12:00:00,29.7,2019-10-13,12,2019,10,13
"2714",2019-10-13 15:00:00,27.8,2019-10-13,15,2019,10,13
"2715",2019-10-13 18:00:00,21.4,2019-10-13,18,2019,10,13
"2716",2019-10-13 21:00:00,20.7,2019-10-13,21,2019,10,13
"2719",2019-10-14 00:00:00,19.2,2019-10-14,0,2019,10,14
"2720",2019-10-14 03:00:00,18.1,2019-10-14,3,2019,10,14
"2721",2019-10-14 06:00:00,18.1,2019-10-14,6,2019,10,14
"2722",2019-10-14 09:00:00,19.5,2019-10-14,9,2019,10,14
"2723",2019-10-14 12:00:00,22.6,2019-10-14,12,2019,10,14
"2724",2019-10-14 15:00:00,16.1,2019-10-14,15,2019,10,14
"2725",2019-10-14 18:00:00,15.7,2019-10-14,18,2019,10,14
"2726",2019-10-14 21:00:00,14.6,2019-10-14,21,2019,10,14
"2728",2019-10-15 00:00:00,13,2019-10-15,0,2019,10,15
"2729",2019-10-15 03:00:00,11.9,2019-10-15,3,2019,10,15
"2730",2019-10-15 06:00:00,11.8,2019-10-15,6,2019,10,15
"2731",2019-10-15 09:00:00,15.2,2019-10-15,9,2019,10,15
"2732",2019-10-15 12:00:00,17.8,2019-10-15,12,2019,10,15
"2733",2019-10-15 15:00:00,17.7,2019-10-15,15,2019,10,15
"2734",2019-10-15 18:00:00,14.1,2019-10-15,18,2019,10,15
"2735",2019-10-15 21:00:00,13.2,2019-10-15,21,2019,10,15
"2738",2019-10-16 00:00:00,11.2,2019-10-16,0,2019,10,16
"2739",2019-10-16 03:00:00,10.1,2019-10-16,3,2019,10,16
"2740",2019-10-16 06:00:00,9.8,2019-10-16,6,2019,10,16
"2741",2019-10-16 09:00:00,13.5,2019-10-16,9,2019,10,16
"2742",2019-10-16 12:00:00,18,2019-10-16,12,2019,10,16
"2743",2019-10-16 15:00:00,17.1,2019-10-16,15,2019,10,16
"2744",2019-10-16 18:00:00,16.3,2019-10-16,18,2019,10,16
"2745",2019-10-16 21:00:00,16.6,2019-10-16,21,2019,10,16
"2747",2019-10-17 00:00:00,16,2019-10-17,0,2019,10,17
"2748",2019-10-17 03:00:00,14.2,2019-10-17,3,2019,10,17
"2749",2019-10-17 06:00:00,13.5,2019-10-17,6,2019,10,17
"2750",2019-10-17 09:00:00,16,2019-10-17,9,2019,10,17
"2751",2019-10-17 12:00:00,19.2,2019-10-17,12,2019,10,17
"2752",2019-10-17 15:00:00,21.3,2019-10-17,15,2019,10,17
"2753",2019-10-17 18:00:00,16.5,2019-10-17,18,2019,10,17
"2754",2019-10-17 21:00:00,15.5,2019-10-17,21,2019,10,17
"2757",2019-10-18 00:00:00,15.4,2019-10-18,0,2019,10,18
"2758",2019-10-18 03:00:00,14.7,2019-10-18,3,2019,10,18
"2759",2019-10-18 06:00:00,15.3,2019-10-18,6,2019,10,18
"2760",2019-10-18 09:00:00,17.9,2019-10-18,9,2019,10,18
"2761",2019-10-18 12:00:00,18.4,2019-10-18,12,2019,10,18
"2762",2019-10-18 15:00:00,17.5,2019-10-18,15,2019,10,18
"2763",2019-10-18 18:00:00,15.3,2019-10-18,18,2019,10,18
"2764",2019-10-18 21:00:00,14.7,2019-10-18,21,2019,10,18
"2766",2019-10-19 00:00:00,14.2,2019-10-19,0,2019,10,19
"2767",2019-10-19 03:00:00,13.6,2019-10-19,3,2019,10,19
"2768",2019-10-19 06:00:00,13.7,2019-10-19,6,2019,10,19
"2769",2019-10-19 09:00:00,15.8,2019-10-19,9,2019,10,19
"2770",2019-10-19 12:00:00,18.6,2019-10-19,12,2019,10,19
"2771",2019-10-19 15:00:00,18.2,2019-10-19,15,2019,10,19
"2772",2019-10-19 18:00:00,15.9,2019-10-19,18,2019,10,19
"2773",2019-10-19 21:00:00,14.6,2019-10-19,21,2019,10,19
"2776",2019-10-20 00:00:00,14.2,2019-10-20,0,2019,10,20
"2777",2019-10-20 03:00:00,13.8,2019-10-20,3,2019,10,20
"2778",2019-10-20 06:00:00,13.8,2019-10-20,6,2019,10,20
"2779",2019-10-20 09:00:00,13.4,2019-10-20,9,2019,10,20
"2780",2019-10-20 12:00:00,14.2,2019-10-20,12,2019,10,20
"2781",2019-10-20 15:00:00,14.2,2019-10-20,15,2019,10,20
"2782",2019-10-20 18:00:00,12.3,2019-10-20,18,2019,10,20
"2783",2019-10-20 21:00:00,11.1,2019-10-20,21,2019,10,20
"2785",2019-10-21 00:00:00,10.4,2019-10-21,0,2019,10,21
"2786",2019-10-21 03:00:00,11.1,2019-10-21,3,2019,10,21
"2787",2019-10-21 06:00:00,10.8,2019-10-21,6,2019,10,21
"2788",2019-10-21 09:00:00,11.6,2019-10-21,9,2019,10,21
"2789",2019-10-21 12:00:00,16.8,2019-10-21,12,2019,10,21
"2790",2019-10-21 15:00:00,16.3,2019-10-21,15,2019,10,21
"2791",2019-10-21 18:00:00,14.1,2019-10-21,18,2019,10,21
"2792",2019-10-21 21:00:00,11.4,2019-10-21,21,2019,10,21
"2795",2019-10-22 00:00:00,11.1,2019-10-22,0,2019,10,22
"2796",2019-10-22 03:00:00,8.1,2019-10-22,3,2019,10,22
"2797",2019-10-22 06:00:00,8.8,2019-10-22,6,2019,10,22
"2798",2019-10-22 09:00:00,10.3,2019-10-22,9,2019,10,22
"2799",2019-10-22 12:00:00,13.4,2019-10-22,12,2019,10,22
"2800",2019-10-22 15:00:00,12.6,2019-10-22,15,2019,10,22
"2801",2019-10-22 18:00:00,12.5,2019-10-22,18,2019,10,22
"2802",2019-10-22 21:00:00,12.9,2019-10-22,21,2019,10,22
"2804",2019-10-23 00:00:00,14,2019-10-23,0,2019,10,23
"2805",2019-10-23 03:00:00,13.7,2019-10-23,3,2019,10,23
"2806",2019-10-23 06:00:00,13.1,2019-10-23,6,2019,10,23
"2807",2019-10-23 09:00:00,14.2,2019-10-23,9,2019,10,23
"2808",2019-10-23 12:00:00,16.3,2019-10-23,12,2019,10,23
"2809",2019-10-23 15:00:00,18,2019-10-23,15,2019,10,23
"2810",2019-10-23 18:00:00,15.4,2019-10-23,18,2019,10,23
"2811",2019-10-23 21:00:00,13.6,2019-10-23,21,2019,10,23
"2814",2019-10-24 00:00:00,13.7,2019-10-24,0,2019,10,24
"2815",2019-10-24 03:00:00,13.2,2019-10-24,3,2019,10,24
"2816",2019-10-24 06:00:00,13.6,2019-10-24,6,2019,10,24
"2817",2019-10-24 09:00:00,14.8,2019-10-24,9,2019,10,24
"2818",2019-10-24 12:00:00,15.9,2019-10-24,12,2019,10,24
"2819",2019-10-24 15:00:00,14.7,2019-10-24,15,2019,10,24
"2820",2019-10-24 18:00:00,13.9,2019-10-24,18,2019,10,24
"2821",2019-10-24 21:00:00,13.3,2019-10-24,21,2019,10,24
"2823",2019-10-25 00:00:00,11.8,2019-10-25,0,2019,10,25
"2824",2019-10-25 03:00:00,12.2,2019-10-25,3,2019,10,25
"2825",2019-10-25 06:00:00,12.5,2019-10-25,6,2019,10,25
"2826",2019-10-25 09:00:00,15.7,2019-10-25,9,2019,10,25
"2827",2019-10-25 12:00:00,19.4,2019-10-25,12,2019,10,25
"2828",2019-10-25 15:00:00,19.5,2019-10-25,15,2019,10,25
"2829",2019-10-25 18:00:00,15.7,2019-10-25,18,2019,10,25
"2830",2019-10-25 21:00:00,13.8,2019-10-25,21,2019,10,25
"2833",2019-10-26 00:00:00,12.8,2019-10-26,0,2019,10,26
"2834",2019-10-26 03:00:00,12.1,2019-10-26,3,2019,10,26
"2835",2019-10-26 06:00:00,10.9,2019-10-26,6,2019,10,26
"2836",2019-10-26 09:00:00,15.1,2019-10-26,9,2019,10,26
"2837",2019-10-26 12:00:00,21.9,2019-10-26,12,2019,10,26
"2838",2019-10-26 15:00:00,23.2,2019-10-26,15,2019,10,26
"2839",2019-10-26 18:00:00,17.8,2019-10-26,18,2019,10,26
"2840",2019-10-26 21:00:00,15.5,2019-10-26,21,2019,10,26
"2842",2019-10-27 00:00:00,13.8,2019-10-27,0,2019,10,27
"2843",2019-10-27 03:00:00,13,2019-10-27,3,2019,10,27
"2844",2019-10-27 06:00:00,12.5,2019-10-27,6,2019,10,27
"2845",2019-10-27 09:00:00,15.8,2019-10-27,9,2019,10,27
"2846",2019-10-27 12:00:00,19.3,2019-10-27,12,2019,10,27
"2847",2019-10-27 15:00:00,19.6,2019-10-27,15,2019,10,27
"2848",2019-10-27 18:00:00,17.4,2019-10-27,18,2019,10,27
"2849",2019-10-27 21:00:00,15.8,2019-10-27,21,2019,10,27
"2852",2019-10-28 00:00:00,16.1,2019-10-28,0,2019,10,28
"2853",2019-10-28 03:00:00,16.2,2019-10-28,3,2019,10,28
"2854",2019-10-28 06:00:00,15.8,2019-10-28,6,2019,10,28
"2855",2019-10-28 09:00:00,16.7,2019-10-28,9,2019,10,28
"2856",2019-10-28 12:00:00,19.7,2019-10-28,12,2019,10,28
"2857",2019-10-28 15:00:00,20.4,2019-10-28,15,2019,10,28
"2858",2019-10-28 18:00:00,17.8,2019-10-28,18,2019,10,28
"2859",2019-10-28 21:00:00,16,2019-10-28,21,2019,10,28
"2861",2019-10-29 00:00:00,13.7,2019-10-29,0,2019,10,29
"2862",2019-10-29 03:00:00,12.8,2019-10-29,3,2019,10,29
"2863",2019-10-29 06:00:00,10.9,2019-10-29,6,2019,10,29
"2864",2019-10-29 09:00:00,12.9,2019-10-29,9,2019,10,29
"2865",2019-10-29 12:00:00,17,2019-10-29,12,2019,10,29
"2866",2019-10-29 15:00:00,19.9,2019-10-29,15,2019,10,29
"2867",2019-10-29 18:00:00,16.3,2019-10-29,18,2019,10,29
"2868",2019-10-29 21:00:00,15.3,2019-10-29,21,2019,10,29
"2871",2019-10-30 00:00:00,14.1,2019-10-30,0,2019,10,30
"2872",2019-10-30 03:00:00,14.1,2019-10-30,3,2019,10,30
"2873",2019-10-30 06:00:00,14.1,2019-10-30,6,2019,10,30
"2874",2019-10-30 09:00:00,13.6,2019-10-30,9,2019,10,30
"2875",2019-10-30 12:00:00,15.5,2019-10-30,12,2019,10,30
"2876",2019-10-30 15:00:00,17.4,2019-10-30,15,2019,10,30
"2877",2019-10-30 18:00:00,16.4,2019-10-30,18,2019,10,30
"2878",2019-10-30 21:00:00,16,2019-10-30,21,2019,10,30
"2880",2019-10-31 00:00:00,15.5,2019-10-31,0,2019,10,31
"2881",2019-10-31 03:00:00,16.9,2019-10-31,3,2019,10,31
"2882",2019-10-31 06:00:00,15.5,2019-10-31,6,2019,10,31
"2883",2019-10-31 09:00:00,16.7,2019-10-31,9,2019,10,31
"2884",2019-10-31 12:00:00,18.6,2019-10-31,12,2019,10,31
"2885",2019-10-31 15:00:00,17.7,2019-10-31,15,2019,10,31
"2886",2019-10-31 18:00:00,15.4,2019-10-31,18,2019,10,31
"2887",2019-10-31 21:00:00,13.6,2019-10-31,21,2019,10,31
"2890",2019-11-01 00:00:00,12.4,2019-11-01,0,2019,11,1
"2891",2019-11-01 03:00:00,13,2019-11-01,3,2019,11,1
"2892",2019-11-01 06:00:00,13.9,2019-11-01,6,2019,11,1
"2893",2019-11-01 09:00:00,16.2,2019-11-01,9,2019,11,1
"2894",2019-11-01 12:00:00,18.2,2019-11-01,12,2019,11,1
"2895",2019-11-01 15:00:00,18.5,2019-11-01,15,2019,11,1
"2896",2019-11-01 18:00:00,17.9,2019-11-01,18,2019,11,1
"2897",2019-11-01 21:00:00,17.5,2019-11-01,21,2019,11,1
"2899",2019-11-02 00:00:00,17.6,2019-11-02,0,2019,11,2
"2900",2019-11-02 03:00:00,16.3,2019-11-02,3,2019,11,2
"2901",2019-11-02 06:00:00,15.9,2019-11-02,6,2019,11,2
"2902",2019-11-02 09:00:00,16.1,2019-11-02,9,2019,11,2
"2903",2019-11-02 12:00:00,17.2,2019-11-02,12,2019,11,2
"2904",2019-11-02 15:00:00,14.3,2019-11-02,15,2019,11,2
"2905",2019-11-02 18:00:00,13.5,2019-11-02,18,2019,11,2
"2906",2019-11-02 21:00:00,13.6,2019-11-02,21,2019,11,2
"2909",2019-11-03 00:00:00,13.5,2019-11-03,0,2019,11,3
"2910",2019-11-03 03:00:00,13.3,2019-11-03,3,2019,11,3
"2911",2019-11-03 06:00:00,12.3,2019-11-03,6,2019,11,3
"2912",2019-11-03 09:00:00,12.7,2019-11-03,9,2019,11,3
"2913",2019-11-03 12:00:00,13.7,2019-11-03,12,2019,11,3
"2914",2019-11-03 15:00:00,13.7,2019-11-03,15,2019,11,3
"2915",2019-11-03 18:00:00,12.6,2019-11-03,18,2019,11,3
"2916",2019-11-03 21:00:00,12.9,2019-11-03,21,2019,11,3
"2918",2019-11-04 00:00:00,14.2,2019-11-04,0,2019,11,4
"2919",2019-11-04 03:00:00,13.5,2019-11-04,3,2019,11,4
"2920",2019-11-04 06:00:00,13.6,2019-11-04,6,2019,11,4
"2921",2019-11-04 09:00:00,14.3,2019-11-04,9,2019,11,4
"2922",2019-11-04 12:00:00,15.3,2019-11-04,12,2019,11,4
"2923",2019-11-04 15:00:00,15.3,2019-11-04,15,2019,11,4
"2924",2019-11-04 18:00:00,12.5,2019-11-04,18,2019,11,4
"2925",2019-11-04 21:00:00,11.3,2019-11-04,21,2019,11,4
"2928",2019-11-05 00:00:00,10.5,2019-11-05,0,2019,11,5
"2929",2019-11-05 03:00:00,10.3,2019-11-05,3,2019,11,5
"2930",2019-11-05 06:00:00,10.6,2019-11-05,6,2019,11,5
"2931",2019-11-05 09:00:00,11.1,2019-11-05,9,2019,11,5
"2932",2019-11-05 12:00:00,12.1,2019-11-05,12,2019,11,5
"2933",2019-11-05 15:00:00,12.1,2019-11-05,15,2019,11,5
"2934",2019-11-05 18:00:00,11.2,2019-11-05,18,2019,11,5
"2935",2019-11-05 21:00:00,10.8,2019-11-05,21,2019,11,5
"2937",2019-11-06 00:00:00,10.3,2019-11-06,0,2019,11,6
"2938",2019-11-06 03:00:00,10.1,2019-11-06,3,2019,11,6
"2939",2019-11-06 06:00:00,10.2,2019-11-06,6,2019,11,6
"2940",2019-11-06 09:00:00,11.2,2019-11-06,9,2019,11,6
"2941",2019-11-06 12:00:00,13.9,2019-11-06,12,2019,11,6
"2942",2019-11-06 15:00:00,13.7,2019-11-06,15,2019,11,6
"2943",2019-11-06 18:00:00,11.7,2019-11-06,18,2019,11,6
"2944",2019-11-06 21:00:00,11.4,2019-11-06,21,2019,11,6
"2947",2019-11-07 00:00:00,11.7,2019-11-07,0,2019,11,7
"2948",2019-11-07 03:00:00,11.5,2019-11-07,3,2019,11,7
"2949",2019-11-07 06:00:00,9.5,2019-11-07,6,2019,11,7
"2950",2019-11-07 09:00:00,8.9,2019-11-07,9,2019,11,7
"2951",2019-11-07 12:00:00,9.7,2019-11-07,12,2019,11,7
"2952",2019-11-07 15:00:00,9.3,2019-11-07,15,2019,11,7
"2953",2019-11-07 18:00:00,8,2019-11-07,18,2019,11,7
"2954",2019-11-07 21:00:00,7.2,2019-11-07,21,2019,11,7
"2956",2019-11-08 00:00:00,7.6,2019-11-08,0,2019,11,8
"2957",2019-11-08 03:00:00,7.7,2019-11-08,3,2019,11,8
"2958",2019-11-08 06:00:00,7.8,2019-11-08,6,2019,11,8
"2959",2019-11-08 09:00:00,8.7,2019-11-08,9,2019,11,8
"2960",2019-11-08 12:00:00,11,2019-11-08,12,2019,11,8
"2961",2019-11-08 15:00:00,10.6,2019-11-08,15,2019,11,8
"2962",2019-11-08 18:00:00,8.9,2019-11-08,18,2019,11,8
"2963",2019-11-08 21:00:00,6.9,2019-11-08,21,2019,11,8
"2966",2019-11-09 00:00:00,4.9,2019-11-09,0,2019,11,9
"2967",2019-11-09 03:00:00,6.6,2019-11-09,3,2019,11,9
"2968",2019-11-09 06:00:00,7,2019-11-09,6,2019,11,9
"2969",2019-11-09 09:00:00,9.1,2019-11-09,9,2019,11,9
"2970",2019-11-09 12:00:00,12,2019-11-09,12,2019,11,9
"2971",2019-11-09 15:00:00,10.7,2019-11-09,15,2019,11,9
"2972",2019-11-09 18:00:00,11,2019-11-09,18,2019,11,9
